"Candidate_ID","Name_EN","Name_AR_KU","Email","Phone","LinkedIn","Facebook","Twitter","Instagram","TikTok","Other_Social","SourceFile"
"86f3e73d-4b5d-4a0c-b731-8d1897c76a38","Government Offices 1 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\government-offices.csv"
"3aeb89ae-7856-442e-97c0-d3b7bf7d3147","Government Offices 2 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\government-offices.csv"
"06b7e4e5-b6c6-4793-a651-875891e4b2bd","Government Offices 3 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\government-offices.csv"
"943e41c8-d40a-4ce3-9267-4ab93de03809","Government Offices 4 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\government-offices.csv"
"179f4767-0cab-43de-9752-d6ff17744d1a","Services 1 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\services.csv"
"fbb84ca1-684f-433e-91f6-df5a65c22a04","Services 2 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\services.csv"
"4eee3c0a-08b7-41f0-80e4-832e2c9cfef1","Services 3 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\services.csv"
"43608cbe-6bf2-4af8-bd14-3939ecb5b93b","Services 4 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\services.csv"
"ba21c332-c09b-4215-858b-0a8a8e84ddae","Services 5 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\services.csv"
"133e095b-0dbc-481a-aac5-15a9b8cd166a","Shopping 1 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\shopping.csv"
"398cb8a4-3da3-4ff9-a33f-91bec118814c","Shopping 2 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\shopping.csv"
"dd32406d-cefe-4053-b751-f10e70a7adba","Shopping 3 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\shopping.csv"
"9eb57ff7-771a-4db6-a4a0-acbd4fe226b1","Tourism 1 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\tourism.csv"
"7389f905-57a2-435d-bb70-c6ee7a620ce0","Tourism 2 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\tourism.csv"
"f9cc9836-32ce-46d7-8901-779e972335f0","Tourism 3 - Basra",,"","+9647901234567",,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\iraq-discovery-exports\batch-3-basra\tourism.csv"
"3e7f780b-6a86-4682-a39c-50a450cb6259","Baghdad Palace Hotel",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"9fa6848a-1cee-48db-ae1d-7e013c235701","Erbil Rotana Hotel",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"e5cef941-b0e0-4b98-bfe9-2e2cd6879d14","Basra International Hotel",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"abd88116-4d72-48cc-8410-9e81d68365dc","Mesopotamia Restaurant",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"98d73df2-f2d3-4d10-93ea-03a056a835b2","Kurdish Grill House",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"f9860931-6881-48e1-b875-5e1efa7c72a0","Tigris Palace Restaurant",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"707142d2-7897-439b-9519-e2ed94bd39d4","Erbil Citadel Cafe",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"a4a05c07-c3f8-4987-b344-3357638850dd","Baghdad Coffee House",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"61faf1fa-207e-47c0-b6fc-e195c41f91a6","Basra Fish Market Restaurant",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"ab66fff0-8343-4f1c-a90a-17b8233ad801","Duhok Mountain Resort",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"c4a4f05b-b1f7-4985-a632-306fbd2a0a41","Sulaymaniyah Grand Bazaar",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"0f4bec57-271c-4454-b5fa-1bf55bfb118c","Babylon Historical Site",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"0ade7009-8aad-4d24-b09d-7706f725ca21","Erbil Citadel",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"84cfaf17-b617-4d13-8e60-d776281ddcc2","Marshlands Eco Tour",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"e86f9ec9-f38a-43fb-b16c-48d3959193ad","Slemani Museum",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"eb7ef0dd-3877-4186-8d9a-b26024d81788","Najaf Shrine Complex",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"6772fe90-08e2-426e-8beb-c2ea02864f8b","Karbala Holy Sites",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"8269e562-662f-4ca8-b363-4fae530fe0da","Kurdistan Nature Park",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"8831b39f-cb12-4add-90a8-a12432e06ba8","Baghdad National Museum",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"84859b09-c6ac-4001-994f-70cc2c198ae4","Basra Corniche",,,,,,,,,,"E:\HamletUnified\full_consolidation\missinggold_fresh_structure\missinggold-fresh\archive\eventra-saas\data\sample-venues.csv"
"317ad766-5e38-4361-8173-c2c8f3640235",,,,,,,,,,,"E:\HamletUnified\full_consolidation\processed_agents\agent1_new.csv"
